tick,gate,pitch_control,energy_control,airflow_control,tension_control,rms,peak,f0_hz,control_vowel_a,control_vowel_i,control_vowel_u,control_vowel_e,control_vowel_o,control_vowel_y,control_consonant_m,control_consonant_n,control_consonant_p,control_consonant_b,control_consonant_t,control_consonant_d,control_consonant_k,control_consonant_g,control_consonant_f,control_consonant_s,control_consonant_sh,control_consonant_h,control_consonant_r,control_consonant_y,control_consonant_w,organ_activity_0,organ_activity_1,organ_activity_2,organ_activity_3,organ_activity_4,organ_activity_5,organ_activity_6,organ_activity_7,organ_activity_8,organ_activity_9,organ_activity_10,organ_activity_11,organ_activity_12,organ_activity_13,organ_activity_14,organ_activity_15,organ_activity_16,organ_activity_17,organ_activity_18,organ_activity_19,organ_activity_20,organ_activity_21,organ_activity_22,organ_activity_23,organ_activity_24,organ_activity_25,spectrum_0,spectrum_1,spectrum_2,spectrum_3,spectrum_4,spectrum_5,spectrum_6,spectrum_7,spectrum_change_0,spectrum_change_1,spectrum_change_2,spectrum_change_3,spectrum_change_4,spectrum_change_5,spectrum_change_6,spectrum_change_7
38,1.0,0.605,0.68,0.18,0.68,0.07652270443372795,0.13426686823368073,255.18690211940074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5990141321063394,0.6070253792980564,0.6178763677923824,0.17999999996226798,0.679999999962268,0.056652537747639585,0.8309866845939339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009073644032298434,0.03142003377611754,0.005447633928159477,0.0017266946928756533,0.0002106900201470876,0.0010843588189262325,6.280224095107348e-05,4.9742755118524796e-05,0.0010345665148053492,0.0015603826030050408,0.0007713193530459132,0.0009266361427696438,0.0002094210633594446,0.00017394145667055634,1.5595768594773366e-05,4.288333649277352e-06
39,1.0,0.605,0.68,0.18,0.68,0.07773781292388399,0.15368835628032684,254.87521028463894,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633916831270066,0.6061437683935518,0.6449176590874135,0.17999999997869204,0.6799999999786921,0.036324496158574214,0.8916319767781041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000619460118347697,0.031247139075229854,0.004617994407819479,0.0007613973193319493,0.0002158419323000588,0.0012079696014580732,6.259282783489722e-05,5.6875140167396834e-05,0.00028790428488214637,0.00017289470088768452,0.0008296395203399977,0.000965297373543704,5.151912152971216e-06,0.00012361078253184067,2.094131161762614e-07,7.132385048872038e-06
40,1.0,0.605,0.68,0.18,0.68,0.0922925520008088,0.19507470726966858,254.6993604885626,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6538923657195665,0.6056459067392184,0.6601883663242082,0.179999999987967,0.679999999987967,0.02329055455647701,0.9305165487771985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011112494712943875,0.03768434676718401,0.007019956836668874,0.0004027991770831997,0.00033409954360048784,0.0017113141201796811,6.383751883543958e-05,5.6429614460742526e-05,0.0004917893529466905,0.0064372076919541575,0.002401962428849395,0.0003585981422487496,0.00011825761130042903,0.000503344518721608,1.2446910005423659e-06,4.455257066543085e-07
41,1.0,0.605,0.68,0.18,0.68,0.1009146369771099,0.2106950283050537,254.60010853093743,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6652365028772458,0.6053647552407635,0.6688120114367012,0.17999999999320473,0.6799999999932048,0.014933446817270978,0.9554485737555103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032379450323063433,0.04190618699002638,0.010457943173286662,0.000362232333297876,0.0004083743214450163,0.0021259538681637604,6.328341316931248e-05,6.293922898514327e-05,0.0021266955610119557,0.004221840222842367,0.003437986336617788,4.0566843785323694e-05,7.427477784452847e-05,0.00041463974798407926,5.541056661271019e-07,6.5096145244007415e-06
42,1.0,0.605,0.68,0.18,0.68,0.10228116387467394,0.22240221500396729,254.54407624066664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6716579823235784,0.6052059838945565,0.6736819401094897,0.1799999999961626,0.6799999999961627,0.009575033230895875,0.9714344992154497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004796275646006228,0.03865513337316045,0.015940846834987046,0.0002842031011051596,0.0003315827775080271,0.0020075645498382343,6.496000604609262e-05,6.183672651785795e-05,0.0015583306136998844,0.00325105361686593,0.0054829036617003845,7.802923219271641e-05,7.679154393698919e-05,0.00011838931832552609,1.676592876780143e-06,1.1025024672853127e-06
43,1.0,0.605,0.68,0.18,0.68,0.10690280400566055,0.2269817441701889,254.51243923934427,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6752879603265166,0.6051163228380978,0.6764320770838985,0.17999999999783295,0.679999999997833,0.00613932352621554,0.9816843611112659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00853737165466407,0.036350125621724405,0.0197907630193663,0.0002666511540350064,0.0003603870185532553,0.0022749194191727454,7.176341278618904e-05,6.906107021347881e-05,0.003741096008657842,0.002305007751436043,0.0038499161843792533,1.7551947070153185e-05,2.880424104522816e-05,0.0002673548693345111,6.80340674009642e-06,7.224343695620857e-06
44,1.0,0.605,0.68,0.18,0.68,0.11040005181539321,0.24989494681358337,254.49457498866553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6773387499382627,0.6050656896146772,0.6779851292713508,0.17999999999877622,0.6799999999987763,0.003936413843236039,0.9882563715429786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010150960067470011,0.03539261991918952,0.02683784053103793,0.0003105165767511523,0.0004122750661576917,0.0015981842920706312,6.575711764183406e-05,6.0450749047468886e-05,0.0016135884128059413,0.0009575057025348818,0.007047077511671631,4.3865422716145915e-05,5.188804760443644e-05,0.0006767351271021141,6.006295144354984e-06,8.610321166009925e-06
45,1.0,0.605,0.68,0.18,0.68,0.12642943434710346,0.2560318112373352,254.4844872765623,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6784970777512497,0.6050370961158359,0.6788621659860289,0.1799999999993089,0.6799999999993089,0.002523951357027134,0.99247021574435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013696013717066387,0.04120837859446182,0.026944396022247765,0.00034792613283094864,0.00032266874891194,0.0015794192021884156,5.796850531874533e-05,6.149329651489386e-05,0.003545053649596376,0.005815758675272294,0.00010655549120983446,3.7409556079796326e-05,8.960631724575169e-05,1.8765089882215617e-05,7.788612323088732e-06,1.0425474674249718e-06
46,1.0,0.605,0.68,0.18,0.68,0.11490593894149977,0.23948630690574646,254.47879073939166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6791512567264263,0.6050209488488686,0.6793574445124737,0.17999999999960972,0.6799999999996098,0.0016183081114769689,0.9951720500061686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013730865148842556,0.040808966056161314,0.025914072471656724,0.0003902971385654858,0.00029260021885071095,0.001688446653491611,6.41504722801078e-05,6.616142013290616e-05,3.485143177616931e-05,0.00039941253830050316,0.0010303235505910412,4.237100573453717e-05,3.0068530061229078e-05,0.00010902745130319537,6.181966961362476e-06,4.668123618012301e-06
47,1.0,0.605,0.68,0.18,0.68,0.12258108704804882,0.24762515723705292,254.47557385795648,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6795206954955131,0.6050118301945913,0.6796371372717984,0.1799999999997796,0.6799999999997797,0.0010376274235161492,0.9969044131476348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014176594178706698,0.041921245764793474,0.02275768680911728,0.00038172655831339187,0.0002841515803781707,0.0019421735078539002,5.925027008110467e-05,6.454032844475485e-05,0.0004457290298641413,0.0011122797086321606,0.0031563856625394446,8.57058025209394e-06,8.44863847254023e-06,0.00025372685436228916,4.900202199003137e-06,1.6210916881513105e-06
48,1.0,0.605,0.68,0.18,0.68,0.1190640650670446,0.23611755669116974,254.47375724467992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6797293271504091,0.6050066807252725,0.6797950848415835,0.17999999999987554,0.6799999999998756,0.0006653063544556576,0.9980151704195818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014976725337724156,0.04178810722456746,0.02335787077039416,0.0003661047717282631,0.00027469312357707783,0.0014886323191978358,6.812019049220379e-05,6.28248365817222e-05,0.000800131159017458,0.00013313854022601462,0.0006001839612768817,1.5621786585128742e-05,9.458456801092886e-06,0.0004535411886560643,8.869920411099122e-06,1.7154918630326503e-06
49,1.0,0.605,0.68,0.18,0.68,0.12249164046271535,0.24206054210662842,254.47273137597148,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6798471459186308,0.6050037727266295,0.6798842806965681,0.17999999999992972,0.6799999999999298,0.0004265813867747956,0.9987273661986602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016858024036826395,0.043973353675819525,0.02396500585831635,0.00037361878847495507,0.0003094644535273744,0.0015929829461077448,7.071144542375578e-05,6.394344294361967e-05,0.0018812986991022396,0.0021852464512520653,0.0006071350879221886,7.514016746691947e-06,3.477132995029659e-05,0.00010435062690990898,2.591254931551986e-06,1.1186063618974723e-06
50,1.0,0.605,0.68,0.18,0.68,0.13157031806607067,0.25916093587875366,254.4721520511482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799136804779673,0.6050021305270971,0.6799346512122859,0.1799999999999603,0.6799999999999604,0.00027351561926925214,0.9991840121649279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018004937946068406,0.04652868537673003,0.02336190650418804,0.000330511952516925,0.00029404702528296726,0.0015218528381929582,6.443270025752128e-05,6.398355213428629e-05,0.001146913909242011,0.002555331700910504,0.0006030993541283093,4.310683595803007e-05,1.5417428244407158e-05,7.113010791478668e-05,6.2787451662345e-06,4.0109190666619515e-08
51,1.0,0.605,0.68,0.18,0.68,0.10397375913303361,0.258193701505661,254.4718248965047,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799512537891007,0.6050012031472611,0.6799630963553266,0.17999999999997757,0.6799999999999776,0.00017537285100471865,0.9994768046029544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019591763449023702,0.04419768894867623,0.019395839068434905,0.00033668038307688755,0.00029274584699630585,0.0015640006452681994,6.310029999418308e-05,6.194438016061078e-05,0.0015868255029552955,0.0023309964280538026,0.003966067435753135,6.168430559962547e-06,1.3011782866614147e-06,4.214780707524125e-05,1.3324002633382007e-06,2.039171973675506e-06
52,1.0,0.605,0.68,0.18,0.68,0.10664480899809128,0.224371537566185,254.47164014653455,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799724721283245,0.6050006794390618,0.6799791598430848,0.17999999999998734,0.6799999999999874,0.00011244563272727407,0.9996645373720976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024530157144885293,0.044367886268394274,0.004157449947316788,0.0004924500239326231,0.0009702562981886413,0.003806296230684834,7.262157113796347e-05,7.434992610687194e-05,0.01713874773453517,0.00017019731971804758,0.015238389121118117,0.00015576964085573555,0.0006775104511923354,0.0022422955854166345,9.521271143780394e-06,1.2405545946261154e-05
53,1.0,0.605,0.68,0.18,0.68,0.10670842545717842,0.21492379903793335,254.4715358149377,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799844545112852,0.605000383691551,0.6799882311857245,0.17999999999999283,0.6799999999999929,7.209793446932561e-05,0.9997849079419378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013887807883366573,0.045703412644590685,0.0034842457333356235,0.000432902049726694,0.0007608689887904064,0.003175825040732303,6.238966181472149e-05,7.194043195588864e-05,0.001064234926151872,0.001335526376196411,0.0006732042139811645,5.954797420592911e-05,0.0002093873093982349,0.0006304711899525308,1.023190932324198e-05,2.409494150983299e-06
54,1.0,0.605,0.68,0.18,0.68,0.10797253756640737,0.21946018934249878,254.47147689701313,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799912211806349,0.6050002166775721,0.6799933539373041,0.17999999999999594,0.679999999999996,4.6227781628039605e-05,0.9998620871906635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010225441165388983,0.04671057561049887,0.003298846940921758,0.0004657314935914475,0.0004924418848649933,0.002103401917450921,5.739666455781034e-05,6.458064467644769e-05,0.00036623667179775895,0.0010071629659081857,0.00018539879241386567,3.28294438647535e-05,0.0002684271039254131,0.001072423123281382,4.992997256911147e-06,7.359787279440948e-06
55,1.0,0.605,0.68,0.18,0.68,0.10941685980053215,0.21427489817142487,254.47144362499944,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799950424415735,0.6050001223617516,0.6799962468479557,0.17999999999999772,0.6799999999999978,2.9640346980521552e-05,0.9999115730113401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002019748783650696,0.047572250036793245,0.003239625993138931,0.0004649973998459044,0.0005663839569750182,0.0023881649690728674,6.843909557427384e-05,6.482184349610893e-05,0.0009972046671117977,0.0008616744262943746,5.9220947782827067e-05,7.340937455430768e-07,7.394207211002489e-05,0.00028476305162194624,1.1042431016463494e-05,2.4119881966124174e-07
56,0.0,0.63,0.0,0.18,0.68,0.09943107685602884,0.19905130565166473,258.3394119110598,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49989256229550366,0.6158821160497046,0.38400620349230224,0.17999999999999872,0.6799999999999988,1.9004809190169443e-05,0.7128876130930271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014345927295680806,0.041966906304180575,0.0035076961185969368,0.0003788144538880623,0.0007036457236338217,0.0024634353177375263,5.8866023338509126e-05,5.952810819831692e-05,0.0005851560540826154,0.005605343732612671,0.000268070125458006,8.618294595784214e-05,0.00013726176665880357,7.527034866465889e-05,9.57307223576471e-06,5.2937352977920125e-06
57,0.0,0.63,0.0,0.18,0.68,0.07655295359155426,0.16412998735904694,260.5496422612119,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36749175838268744,0.6220273750888656,0.21685526207550238,0.17999999999999927,0.6799999999999994,1.2185510938590014e-05,0.5288534789838993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007193776362625687,0.031709196778103646,0.0032517621258230556,0.0002872479642917951,0.0003308815936856908,0.001518494105195592,4.20076645159073e-05,4.407974042871417e-05,0.0007152150933055119,0.010257709526076929,0.0002559339927738812,9.156648959626718e-05,0.0003727641299481309,0.0009449412125419343,1.6858358822601826e-05,1.5448367769602747e-05
58,0.0,0.63,0.0,0.18,0.68,0.06620555195191416,0.1339113712310791,261.80614358890483,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2701584353626904,0.6254977142327119,0.12246209634677817,0.17999999999999958,0.6799999999999997,7.813110636822606e-06,0.4108544013914385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010103854002424795,0.02751331038845357,0.0023829804841944396,0.00027202656771002247,0.0005062258816960933,0.0013042524902486304,3.205150616767332e-05,3.211104272044102e-05,0.00029100776397991083,0.0041958863896500755,0.000868781641628616,1.5221396581772625e-05,0.0001753442880104025,0.00021424161494696162,9.956158348233977e-06,1.1968697708273153e-05
59,0.0,0.63,0.0,0.18,0.68,0.06739143519960956,0.13460004329681396,262.51838794240996,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19860467216686112,0.6274574776367549,0.06915656506608585,0.17999999999999977,0.6799999999999998,5.009613312964129e-06,0.33519570698632806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007688297476196058,0.027807342392272238,0.0024029349304958312,0.0002937565372613721,0.0005528065740675885,0.0013239886940881443,2.1027457115203935e-05,2.6026112444614148e-05,0.00024155565262287367,0.00029403200381866723,1.9954446301391655e-05,2.172996955134964e-05,4.658069237149516e-05,1.973620383951386e-05,1.1024049052469387e-05,6.0849302758268725e-06
60,1.0,0.63,0.68,0.18,0.68,0.05855256995169317,0.14552998542785645,262.9214609818657,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30234742260991765,0.6285641915458655,0.3350456425833512,0.17999999999999985,0.6799999999999999,3.212065809890212e-06,0.21492091360554708,0.3588196115700454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043204852582265303,0.02216871038844149,0.008453707902508115,0.003631370303755465,0.00013946379436572363,0.000619738631757293,2.485916301735299e-05,2.4324800800437287e-05,0.0003367812217969528,0.005638632003830749,0.006050772972012283,0.0033376137664940927,0.00041334277970186484,0.0007042500623308513,3.8317059021490555e-06,1.701311644176861e-06
61,1.0,0.63,0.68,0.18,0.68,0.052861303547171695,0.14140671491622925,263.14935700051257,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4413776871795214,0.6291891729462183,0.4851980231012767,0.1799999999999999,0.6799999999999999,2.0595136036479826e-06,0.1378030748673254,0.5888877094928125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013929533517195543,0.014114833755637574,0.011470449381800732,0.006030854367800027,0.0004039516216025903,0.0005295452278098524,3.9190992046190824e-05,3.316551549746665e-05,0.0002927531906506976,0.008053876632803915,0.0030167414792926176,0.002399484064044562,0.00026448782723686667,9.019340394744052e-05,1.4331829028837833e-05,8.840714697029365e-06
62,1.0,0.63,0.68,0.18,0.68,0.05760984953834918,0.1803433895111084,263.27814127528353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5391692895754335,0.6295421112689153,0.5699917934423541,0.17999999999999994,0.6799999999999999,1.3205197323637891e-06,0.08835662907027382,0.7364028618842732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001366145638078059,0.013710858966868111,0.012240381507807974,0.007517137673000134,0.0023771722061787792,0.0006254746682637345,5.0852718719222836e-05,4.58337063605739e-05,0.0012268503029061034,0.0004039747887694626,0.000769932126007242,0.001486283305200107,0.001973220584576189,9.592944045388205e-05,1.1661726673032012e-05,1.2668190863107248e-05
63,1.0,0.63,0.68,0.18,0.68,0.07413923742894105,0.18790018558502197,263.3508959329957,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5990141382640763,0.6297414219356934,0.6178763721873245,0.17999999999999997,0.6799999999999999,8.466913549264341e-07,0.056652537747639585,0.8309866845939339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010860465993733982,0.022001010911514487,0.009921295286969778,0.009087708387733557,0.0023969017767452735,0.0005565665665673428,4.839955375954854e-05,5.297927438509118e-05,0.0002800990387046608,0.008290151944646376,0.0023190862208381964,0.001570570714733423,1.972957056649424e-05,6.890810169639166e-05,2.453164959674296e-06,7.145568024517281e-06
64,1.0,0.63,0.68,0.18,0.68,0.0833387684258562,0.25206565856933594,263.39199068900285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6339168346328868,0.6298539762811324,0.644917661569317,0.17999999999999997,0.6799999999999999,5.428818918320156e-07,0.036324496158574214,0.8916319767781041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005988855540804372,0.023403864254460307,0.011499958738394857,0.012802674670661608,0.0035683028081475118,0.0016791467909832362,5.935668237593614e-05,5.726614901323009e-05,0.00048716104529296096,0.00140285334294582,0.0015786634514250789,0.003714966282928051,0.0011714010314022383,0.0011225802244158934,1.0957128616387597e-05,4.286874628138909e-06
65,1.0,0.63,0.68,0.18,0.68,0.09220760253045424,0.27060654759407043,263.41520047556645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6538923675911568,0.6299175377597125,0.660188367725784,0.17999999999999997,0.6799999999999999,3.4808522227644034e-07,0.02329055455647701,0.9305165487771985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010661878324612307,0.0244268512266247,0.0118531260730628,0.012285500183598136,0.0034495987393750953,0.00126693229198414,6.260780398262377e-05,5.803013669546609e-05,0.0004673022783807935,0.0010229869721643942,0.0003531673346679424,0.0005171744870634716,0.00011870406877241644,0.0004122144989990963,3.2511216066876306e-06,7.639876822359984e-07
